replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
511000,7.3440113,4.467515,-302.14896,300.85077,58.996082,357.36063,22.212412,301.81683,58.99049,357.61624,21.666183,302.18024,59.17089,358.51593,21.28643,7.344011,19.786325,164.3925,1.1408702e-06,4.467515,12.419998,125.11373,2.2361055e-06,0.10907239,0.79848075,1.0,-1.0,511000,1749,1000.0,0.0,1000,1000,3.5009688143293896,0.5706554064022917,4.67259964201773,1.0442265848490833,3500.968814329384,0.0,3500.968814329384,3500.968814329384,0.14569491908374535,0.6682689861187889,1.0,-1.0,1,3500.968814329384,2471075,7616,1000.0,0.0,1000,1000,3.570846408347318,0.6122276795053565,4.8994737951745195,1.0079675895820275,3570.8464083473154,8.823877647364089,3585.2116445529637,3560.5899652711446,0.15723711,0.67848265,1.0,-1.0,5,3570.8464083473154,0.004756349000672344,2.287319686000046,0.4837536579998414,0.015654769000320812,0.00687153400031093,5.6445678870004485,8.44292388300164,4336.4150269700285,509
512000,5.001623,6.421838,-291.47473,289.74533,70.12292,358.4793,-40.999428,289.94647,69.8145,358.42868,-35.359665,289.78793,70.02666,356.8628,-53.98745,5.001623,16.269905,168.6887,2.2664666e-05,6.4218373,42.36718,572.8461,2.8521754e-07,0.22933932,0.7742866,1.0,-1.0,512000,1750,1000.0,0.0,1000,1000,3.459737747154162,0.5005882737843506,4.407936754718915,1.013787537497794,3459.7377471541668,0.0,3459.7377471541668,3459.7377471541668,0.07688476240083024,0.6377277155451919,1.0,-1.0,1,3459.7377471541668,2476075,7621,1000.0,0.0,1000,1000,3.5231459344339315,0.5395983942479392,4.691220773229802,1.0038149049269136,3523.145934433932,8.311780520713446,3529.662461859456,3506.811502812792,0.07352376,0.6319352,1.0,-1.0,5,3523.145934433932,0.004790699000295717,2.280162252000082,0.47859599200091907,0.013320809999640915,0.006829463000030955,5.631785290999687,8.415484507000656,4344.832235137027,510
513000,5.2084827,7.035546,-293.27728,291.69547,75.02581,360.13995,-11.70208,291.99908,75.04758,360.948,-9.770434,291.8573,74.557625,359.53268,-9.707439,5.2084827,14.806742,141.90707,2.1012966e-06,7.035546,24.909748,238.4521,2.9508024e-05,0.18517888,0.80338424,1.0,-1.0,513000,1751,1000.0,0.0,1000,1000,3.484878981541955,0.5399030674203218,4.4158820534395415,1.0102515009936819,3484.878981541954,0.0,3484.878981541954,3484.878981541954,0.06209918045529449,0.6373932737468786,1.0,-1.0,1,3484.878981541954,2481075,7626,1000.0,0.0,1000,1000,3.5384472570108687,0.5531166514812793,4.580237740535863,0.9978375901128053,3538.44725701087,3.3904372906171245,3542.738237848411,3534.845549983927,0.073654234,0.6412317,1.0,-1.0,5,3538.44725701087,0.0046579570007452276,2.297474624001552,0.4769000819997018,0.0157426799996756,0.006842482000138261,5.623980710000978,8.425598535002791,4353.259644541028,511
514000,6.1209188,5.7113767,-293.9898,292.4373,65.77809,356.66782,15.749458,292.9014,65.9418,359.06738,0.5477096,292.9065,65.893265,355.73715,4.304674,6.120919,17.403975,166.93375,2.7552247e-05,5.711376,28.372784,442.0632,7.212162e-06,0.30702826,0.7738291,1.0,-1.0,514000,1752,1000.0,0.0,1000,1000,3.4948171332891316,0.5364767415073066,4.587149415562163,1.012845161929909,3494.8171332891266,0.0,3494.8171332891266,3494.8171332891266,0.13833254647374257,0.6675000589070434,1.0,-1.0,1,3494.8171332891266,2486075,7631,1000.0,0.0,1000,1000,3.5422873898611376,0.5476689755944223,4.6100587006256015,1.010287327288107,3542.2873898611383,8.122358412555089,3551.0375544618614,3532.58212327542,0.13689794,0.67013395,1.0,-1.0,5,3542.2873898611383,0.0047884790001262445,2.319035716000144,0.47979546900023706,0.012684289000389981,0.0068855839999741875,5.601829865001491,8.425019402002363,4361.686399300031,512
515000,3.7917764,3.3512568,-301.38184,299.84085,64.43686,358.80768,-82.78889,299.99487,64.57523,358.74896,-85.58277,299.68903,64.93965,358.41327,-90.72608,3.7917767,9.989686,87.5999,6.2957406e-07,3.3512568,12.231347,180.74669,0.00031981245,0.11253359,0.8116831,1.0,-1.0,515000,1755,333.3333333333333,109.2713238787845,432,181,3.575800069906814,1.0293716871712564,6.465630538483385,1.0147740260779088,1191.9333566356047,468.42394410545404,1620.8732418120157,540.2684709206518,0.14504044860309018,0.7317514876822423,1.0,-1.0,3,1191.9333566356047,2490130,7636,811.0,378.0,1000,55,3.555132832950388,0.6248851518537678,4.582444626200862,1.0066010542294288,2883.2127275227635,1398.3601923494432,3603.221842688403,86.76477914066194,0.14486566,0.66727644,1.0,-1.0,5,2883.2127275227635,0.004791998999280622,2.322639561998585,0.4820584559984127,0.01012273699961952,0.006765602000086801,5.640752398001496,8.46713075399748,4370.15533054503,513
516000,27.658253,15.257852,-304.3509,301.20193,65.29977,357.51447,-5.5963645,301.2306,65.72323,357.5158,-8.500416,300.986,64.57461,357.01068,-10.18129,27.658249,241.94572,2851.2432,7.543713e-06,15.257853,184.50763,2954.11,6.689131e-05,0.11538738,0.81464493,1.0,-1.0,516000,1757,500.0,154.0,654,346,3.588607915770845,0.8858464675419524,6.645032540711168,0.8862705798162235,1794.3039578854236,470.40330946712584,2264.7072673525495,1323.9006484182978,0.09146146454365135,0.693553499381404,1.0,-1.0,2,1794.3039578854236,2495130,7641,1000.0,0.0,1000,1000,3.597245146105261,0.5683364842509041,4.5579718610046,0.8677583290554653,3597.245146105261,2.795007524695137,3599.514956226347,3591.776890628306,0.10862714,0.6499589,1.0,-1.0,5,3597.245146105261,0.0047913380003592465,2.322090339999704,0.4867866929998854,0.012483304999477696,0.006863863000035053,5.634694562000732,8.467710101000193,4378.624799364031,514
517000,7.315941,7.052473,-298.87643,296.84076,65.79995,354.22943,-20.991123,297.20178,65.8943,355.6136,-27.106995,297.88474,66.233696,357.6868,-33.71889,7.3159413,23.145807,286.9443,1.9044615e-05,7.0524735,23.685333,251.12378,1.1474825e-05,0.099698104,0.8009193,1.0,-1.0,517000,1758,1000.0,0.0,1000,1000,3.4569173130076765,0.5261067544008116,4.488309193933612,0.8168949822312824,3456.9173130076756,0.0,3456.9173130076756,3456.9173130076756,0.1262120122408251,0.6475731549614113,1.0,-1.0,1,3456.9173130076756,2500130,7646,1000.0,0.0,1000,1000,3.52061636550019,0.5226500672531073,4.362725030326994,0.8016860785793397,3520.61636550019,6.548983724958595,3529.7828977920776,3512.598759139196,0.12716092,0.6396031,1.0,-1.0,5,3520.61636550019,0.004796818000613712,2.3184483000004548,0.4859632980005699,0.015803468999365577,0.006920234000062919,5.635850906999622,8.467783026000689,4387.094330549025,515
518000,7.446994,22.562723,-296.08582,293.15906,72.86005,357.47977,-15.502182,292.72766,73.84484,357.5802,-33.187004,292.84976,72.3833,357.09283,-8.53673,7.446994,36.60357,503.66602,8.159876e-05,22.562721,181.24153,2448.6604,2.474431e-05,0.19235797,0.81314015,1.0,-1.0,518000,1759,1000.0,0.0,1000,1000,3.4906983759064794,0.5296130561276576,4.663182462445242,0.9294277335011604,3490.698375906476,0.0,3490.698375906476,3490.698375906476,0.1145601171736812,0.6344516364493393,1.0,-1.0,1,3490.698375906476,2505130,7651,1000.0,0.0,1000,1000,3.5507698321582124,0.5508523959541743,4.701898217633391,0.9089834549070567,3550.7698321582093,7.350891411476332,3565.025796473668,3543.7619046284967,0.1220902,0.63459456,1.0,-0.99999994,5,3550.7698321582093,0.004769158000272,2.3114137339998706,0.48381443200014473,0.014079431000936893,0.006913953000548645,5.706081375999929,8.527072084001702,4395.623192792028,516
519000,3.863122,2.4791386,-294.8263,293.58832,67.32434,356.703,4.694566,293.24576,67.32818,356.62347,2.5850387,293.3623,67.53507,358.42404,4.346086,3.8631222,10.455782,65.43076,2.474431e-05,2.4791389,5.157845,53.13132,0.00043827668,0.16226889,0.78691983,1.0,-1.0,519000,1760,1000.0,0.0,1000,1000,3.432321760465541,0.49777817317071726,4.337630522436457,0.9044506462558602,3432.321760465539,0.0,3432.321760465539,3432.321760465539,0.0821835180384712,0.6242987497893314,1.0,-1.0,1,3432.321760465539,2510130,7656,1000.0,0.0,1000,1000,3.501992682542019,0.5050128895925325,4.315881413000514,0.8940571944164002,3501.992682542019,12.60367044921612,3520.034588136308,3484.1278603851656,0.075130194,0.6099006,1.0,-1.0,5,3501.992682542019,0.004818428998987656,2.313269524000134,0.4899671130006027,0.01617421400078456,0.006881741999677615,5.700272128000506,8.531383150000693,4404.156293620025,517
520000,4.428904,3.8975048,-302.98782,302.0398,60.228336,361.50482,-6.762912,302.0971,59.85506,358.9874,-5.791032,301.7226,60.03381,358.1713,-5.347646,4.428904,9.990345,85.87443,7.832423e-07,3.8975046,8.9474535,64.87111,3.6143698e-05,0.2193595,0.7785717,1.0,-1.0,520000,1763,333.3333333333333,35.443225336052905,369,285,3.593436414799082,1.0302555233342732,6.187599387609705,0.9571865198730671,1197.8121382663603,179.34698569469816,1363.1232563657552,948.566700799013,0.1444594531616342,0.7070422502989462,1.0,-1.0,3,1197.8121382663603,2515130,7670,357.14285714285717,19.27936403388401,380,314,3.648854896097513,1.0441972485771425,6.368172524089621,0.937094764856906,1303.1624628919687,72.52623849662639,1385.5580034842312,1129.6838403042923,0.13810205,0.7403431,1.0,-1.0,14,1303.1624628919687,0.004767327998706605,2.311310532999414,0.4888372339992202,0.015172477000305662,0.00687843299965607,5.669923202000064,8.496889206997366,4412.654919534022,518
521000,6.9269896,6.9135046,-303.60254,301.40314,66.02302,359.93637,-25.02025,301.33624,66.13004,357.78592,-22.847084,301.1827,65.885315,356.88794,-24.713938,6.9269896,12.754321,74.28222,6.262213e-06,6.9135046,36.643932,549.7692,2.2664666e-05,0.097434126,0.7922265,1.0,-1.0,521000,1764,1000.0,0.0,1000,1000,3.4921668177480614,0.5834631911200537,4.682073483256996,0.8934783530941499,3492.166817748058,0.0,3492.166817748058,3492.166817748058,0.0632961951610117,0.6659526038547459,1.0,-1.0,1,3492.166817748058,2520130,7675,1000.0,0.0,1000,1000,3.58759192614185,0.5589017886553966,4.686500404561119,0.8858917793194522,3587.5919261418508,7.1639248892872756,3596.117579082423,3574.635317651778,0.06420516,0.65972966,1.0,-0.99999994,5,3587.5919261418508,0.0047911679994285805,2.3139162059997034,0.4807862309990014,0.015179826999883517,0.006905213000209187,5.60952928900042,8.431107933998646,4421.087811338018,519
522000,5.180192,5.3350935,-294.0663,292.44238,71.668106,357.80124,6.112107,292.83057,71.718445,358.88632,-0.6816566,292.43396,71.505005,359.55408,3.2557523,5.180192,19.180834,228.0039,2.0676292e-05,5.3350935,19.140985,239.42198,7.511675e-05,0.09134104,0.80255723,1.0,-1.0,522000,1766,500.0,149.0,649,351,3.5861788742044745,0.8581607509536914,6.52529947488059,0.753044931766532,1793.0894371022375,457.63909923301003,2250.7285363352476,1335.4503378692275,0.05638515272379789,0.6827518234734326,1.0,-1.0,2,1793.0894371022375,2524562,7680,886.4,227.20000000000002,1000,432,3.606009698116532,0.6128344210974942,6.895873618503791,0.7306598156986263,3196.3669964104934,785.1533425609529,3596.839685982133,1626.102821502835,0.05573438,0.64460003,1.0,-1.0,5,3196.3669964104934,0.004757507998874644,2.309639419998348,0.48730564799916465,0.011178401999131893,0.006857881999167148,5.607000513999083,8.426739373993769,4429.516351451012,520
523000,5.020186,3.049972,-301.5356,300.37207,65.86104,360.99017,-0.55714583,300.55246,65.17646,360.128,1.0194377,300.56158,65.300896,360.27762,-0.75198674,5.0201855,23.191671,328.1562,0.00010893121,3.049972,9.45536,115.60318,0.00020616711,0.12088704,0.78842664,1.0,-1.0,523000,1767,1000.0,0.0,1000,1000,3.5452570079698824,0.5554594567984513,4.581300329023742,0.8682173599658082,3545.2570079698817,0.0,3545.2570079698817,3545.2570079698817,0.09887159608509152,0.661181788585005,1.0,-1.0,1,3545.2570079698817,2529562,7685,1000.0,0.0,1000,1000,3.6718649419404232,0.6349326516486611,6.409506742347878,0.8483448234317202,3671.86494194042,48.188468315776014,3762.8486113214576,3635.0544221908885,0.10179415,0.66410446,1.0,-1.0,5,3671.86494194042,0.00477053700160468,2.3055021060008585,0.477097942999535,0.012630986000658595,0.006852570999399177,5.729523048001283,8.53637719100334,4438.054476901015,521
524000,3.4152317,4.692117,-289.63266,287.32983,81.076904,359.5123,-25.43489,287.65988,81.4036,358.5189,-24.27121,286.81973,81.18502,357.45892,-36.329693,3.4152317,10.847823,118.69672,8.762814e-06,4.6921177,14.412507,145.40701,3.3620745e-05,0.220744,0.774443,1.0,-1.0,524000,1769,500.0,292.0,792,208,3.5585418641638005,0.8636844229133904,6.989570412932441,0.907408736985258,1779.2709320819004,1148.5295629465734,2927.8004950284735,630.741369135327,0.13729469141954284,0.6833729635090376,1.0,-1.0,2,1779.2709320819004,2534562,7690,1000.0,0.0,1000,1000,3.56124489051033,0.5601450902981243,4.726535298297764,0.8605730805415709,3561.2448905103292,11.693087050460923,3579.192841201342,3546.113728889745,0.12910353,0.65000194,1.0,-1.0,5,3561.2448905103292,0.004837968999709119,2.320295981999152,0.46673193400056334,0.013502210000297055,0.006881802000862081,5.700273268001183,8.512523165001767,4446.568911876017,522
